"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000037921",108.302621726902,-0.936117511036126,0.208185597829156,-4.49655269527499,6.90640689032475e-06,0.00469604395158253,"Ddx60","234311"
"ENSMUSG00000006219",20.8597871824818,1.60066656480983,0.360101460098879,4.44504325078356,8.78741869651713e-06,0.00561428180520479,"Fblim1","74202"
"ENSMUSG00000017167",54.697100767131,2.00285605277574,0.458593913017406,4.3673847295477,1.25743120571405e-05,0.00765116949838768,"Cntnap1","53321"
"ENSMUSG00000031781",295.150490950518,0.681441065823912,0.156864121391973,4.34414867961503,1.39816801517665e-05,0.00812081404451239,"Ciapin1","109006"
"ENSMUSG00000039621",120.952307817458,0.884611851098306,0.20419361297938,4.33222096514663,1.47612682490886e-05,0.00820084720377627,"Prex1","277360"
"ENSMUSG00000031822",284.259438371252,0.656058535804006,0.152138654137029,4.3122409589157,1.61608169795512e-05,0.0086042883068627,"Gse1","382034"
"ENSMUSG00000045934",30.8112752655407,2.93123332624587,0.685460914789984,4.27629535543097,1.90029076194764e-05,0.00971276614246676,"Mtmr11","194126"
"ENSMUSG00000039202",1594.10797682699,0.940662123370673,0.222647565524826,4.22489292058208,2.3905441778945e-05,0.0117486051942831,"Abhd2","54608"
"ENSMUSG00000012123",56.8910619454938,1.26509876069778,0.301462498569078,4.19653776739295,2.71026283920041e-05,0.0128265698367788,"Crybg2","230806"
"ENSMUSG00000034424",739.81790281171,-0.540681172278192,0.129975331046781,-4.15987532344573,3.18421364136178e-05,0.014531386396186,"Gcsh","68133"
"ENSMUSG00000031502",542.754667944491,0.731123414634524,0.176661294275607,4.13856027508725,3.49492059883656e-05,0.0153993432454943,"Col4a1","12826"
"ENSMUSG00000064354",102364.459384186,-0.318721098989179,0.0779100616653473,-4.09088495345062,4.29730278287173e-05,0.0183036449865116,"COX2","17709"
"ENSMUSG00000060224",217.409085231428,0.72081170709103,0.176581841519526,4.08202622018372,4.46447584844369e-05,0.018402281416585,"Pyroxd2","74580"
"ENSMUSG00000056737",33.1548394985069,1.52975384417101,0.376381095329942,4.06437481359154,4.81613794229004e-05,0.0188168379177322,"Capg","12332"
"ENSMUSG00000095042",7.04264356236108,5.64417845850779,1.38941138836792,4.06228026181486,4.85956840886807e-05,0.0188168379177322,NA,NA
"ENSMUSG00000083524",24.821120268769,-1.36201253297816,0.336730718950529,-4.04481223816787,5.23650752568976e-05,0.0196800274009599,NA,NA
"ENSMUSG00000027245",136.36289349561,0.903479414599575,0.224682928213907,4.02113067415352,5.79194622378927e-05,0.0207738991694848,"Hypk","67693"
"ENSMUSG00000032328",2441.88912608673,-0.327251457255115,0.0814327450730247,-4.01867156709076,5.85271850134178e-05,0.0207738991694848,"Tmem30a","69981"
"ENSMUSG00000032231",204.847329363259,1.46849456783807,0.368838375310512,3.98140395939495,6.85094023813417e-05,0.0230371879902312,"Anxa2","12306"
"ENSMUSG00000039533",82.7169230442238,1.29362088513412,0.324683342405822,3.98425393661626,6.76924571775466e-05,0.0230371879902312,"Mmd2","75104"
"ENSMUSG00000020272",67.4027855513968,0.944333295284042,0.240050780536777,3.93388970938741,8.35821469513037e-05,0.0273849403524041,"Stk10","20868"
"ENSMUSG00000031765",53.1583836621095,1.75222490690244,0.449905369880626,3.89465212955196,9.83397578630278e-05,0.0314146356493442,"Mt1","17748"
"ENSMUSG00000030157",1453.29079415788,-0.664148260468629,0.171740021427464,-3.86717233961181,0.000110104619233976,0.0336098349045026,"Clec2d","93694"
"ENSMUSG00000031762",25.7671214175629,1.91592091183829,0.495536177112541,3.86635931003513,0.000110472144779238,0.0336098349045026,"Mt2","17750"
"ENSMUSG00000018654",55.6958204994699,1.04928741034441,0.272706669920432,3.84767783879491,0.000119242714353203,0.0354344977675636,"Ikzf1","22778"
"ENSMUSG00000032386",945.949977976366,-0.278082446561426,0.0730249051156894,-3.80804940617005,0.000140067292536654,0.039772885867408,"Trip4","56404"
"ENSMUSG00000056025",88.8431839260946,0.704949652974278,0.18504431350559,3.80962613559579,0.000139177088456498,0.039772885867408,"Clca3a1","12722"
"ENSMUSG00000027261",3211.26517709472,-0.392239992043936,0.10330954632908,-3.79674488933,0.000146608527088504,0.0407252991116717,"Hao1","15112"
"ENSMUSG00000028995",137.729123675044,0.551782872258637,0.146983190302688,3.75405426377213,0.000173997170247224,0.0463194966962296,"Fam126a","84652"
"ENSMUSG00000041293",67.6902673057067,-1.44116992399101,0.383661122427344,-3.75636164246466,0.000172401513249568,0.0463194966962296,"Adgrf1","77596"
"ENSMUSG00000062127",85.7171167240861,0.627670085916672,0.168409992311185,3.72703589200857,0.000193744876983553,0.050523919144813,"Cttnbp2nl","80281"
"ENSMUSG00000017631",82.2643266751242,0.803375310259671,0.21590340793907,3.7209941145829,0.000198440063650025,0.0507133426664003,"Abr","109934"
"ENSMUSG00000038092",1764.78500887588,-1.09173688738238,0.294589169963591,-3.70596409744905,0.000210588131303855,0.0527626498392287,"Hsd3b5","15496"
"ENSMUSG00000040722",135.906723054395,0.847344455656229,0.229935483647894,3.68514003238313,0.000228576931706662,0.0552194361008223,"Scamp5","56807"
"ENSMUSG00000060261",1359.85093288592,-0.321270426019021,0.0871920855627414,-3.68462830021244,0.000229036634320205,0.0552194361008223,"Gtf2i","14886"
"ENSMUSG00000031503",341.156050442479,0.613897774135937,0.167523720596979,3.66454238210734,0.000247781208745848,0.058632375654712,"Col4a2","12827"
"ENSMUSG00000021149",424.804141148684,-0.522931624583161,0.143225545561174,-3.65110583125556,0.000261113608195421,0.0606638124640197,"Gtpbp4","69237"
"ENSMUSG00000013236",79.7137398260575,0.851349184155102,0.233888876171364,3.63997295677859,0.000272666676457962,0.0619723998717886,"Ptprs","19280"
"ENSMUSG00000027293",105.324841339973,0.656172750640281,0.180444364312034,3.63642695709573,0.000276445984715288,0.0619723998717886,"Ehd4","98878"
"ENSMUSG00000029247",2306.22211654334,-0.30747702898178,0.0850202552848046,-3.61651500518059,0.000298596016204007,0.0646688117805898,"Paics","67054"
"ENSMUSG00000040711",32.2422200988648,1.15981843240344,0.320679093317125,3.61675723978823,0.00029831684024953,0.0646688117805898,"Sh3pxd2b","268396"
"ENSMUSG00000026923",326.827923594043,0.871743110799518,0.241569936963189,3.60865727647375,0.000307785899270294,0.0655481370145968,"Notch1","18128"
"ENSMUSG00000034785",1102.47179597028,0.458326612106682,0.127551765796724,3.59325964045928,0.000326566889889144,0.0677747362198334,"Dio1","13370"
"ENSMUSG00000075254",322.847192211,0.531469574714657,0.147982084322643,3.591445391159,0.000328849087934706,0.0677747362198334,"Heg1","77446"
"ENSMUSG00000002831",233.442231780034,1.42446006954484,0.397282271029429,3.58551129365478,0.000336418443237094,0.0682342042489458,"Plin4","57435"
"ENSMUSG00000019850",46.8050491405826,1.22726540815576,0.343397240651966,3.57389420434976,0.000351711083793949,0.0691409881341397,"Tnfaip3","21929"
"ENSMUSG00000026158",239.76715270205,-0.43032335232274,0.12029345459318,-3.57727985930779,0.000347188399808142,0.0691409881341397,"Ogfrl1","70155"
"ENSMUSG00000029674",38.3294212291364,0.913883776029552,0.25635298036164,3.56494305133619,0.00036393520079577,0.070226626997566,"Limk1","16885"
"ENSMUSG00000041642",56.3194972771824,0.981214595327884,0.275778750704932,3.55797751936925,0.00037372128939071,0.070226626997566,"Kif21b","16565"
"ENSMUSG00000055730",1882.80552940074,-0.580427438244414,0.163097214856115,-3.55878203534298,0.000372578563587735,0.070226626997566,"Ces2a","102022"
"ENSMUSG00000068101",25.4224029118016,-1.72409764970245,0.487581196023231,-3.53602161806975,0.000406201451738247,0.0752237992798742,"Cenpm","66570"
"ENSMUSG00000024378",1342.31437250393,-0.859974245172273,0.244792429857732,-3.51307532537698,0.000442951881594601,0.080857702043083,"Stard4","170459"
"ENSMUSG00000000346",1413.41689349815,-0.257443387252824,0.0737411105579688,-3.49117860179831,0.000480894665594802,0.085345444957922,"Dazap2","23994"
"ENSMUSG00000058579",11.6252745903575,-3.16000255781113,0.904792228633711,-3.49251735128507,0.000478490507985084,0.085345444957922,"Cela2a","13706"
"ENSMUSG00000052562",2653.74158128095,-0.399141783575155,0.114755876665349,-3.47818164240191,0.000504827707575761,0.0877517687863932,"Slc22a30","319800"
"ENSMUSG00000062181",4669.66900884253,-0.842893872966278,0.242461508735835,-3.47640282105406,0.000508188362043598,0.0877517687863932,"Ces3b","13909"
"ENSMUSG00000030047",38.5382494010063,1.09355780351872,0.315853637498315,3.46222956993666,0.000535719986622566,0.0912723998541753,"Arhgap25","232201"
"ENSMUSG00000072680",587.628623284592,-0.76634204337096,0.221824717949426,-3.45471889000972,0.000550866853252929,0.0926181138271832,"Tmem254c","100039192"
"ENSMUSG00000001930",108.622254162867,0.814481926400939,0.23671800946091,3.44072649248699,0.000580154652058266,0.0938381790379813,"Vwf","22371"
"ENSMUSG00000024799",686.576384226939,-0.748010734244106,0.217393569583921,-3.44081352394993,0.00057996808616323,0.0938381790379813,"Tm7sf2","73166"
"ENSMUSG00000027712",926.460381560344,0.812653263924371,0.235989156689304,3.44360425421701,0.000574015238315844,0.0938381790379813,"Anxa5","11747"
"ENSMUSG00000028874",44.7475653435601,1.22892638575717,0.35764621653975,3.43615094728838,0.000590042127138778,0.0942444787572414,"Fgr","14191"
"ENSMUSG00000090306",641.134801004635,-0.790947877903778,0.230522010337111,-3.43111652005424,0.000601102345899465,0.0948257503197947,"Adh6-ps1","639769"
"ENSMUSG00000030536",280.291680023696,0.699547951177246,0.204764679174158,3.41635068117515,0.0006346645908421,0.0982629412722937,"Iqgap1","29875"
"ENSMUSG00000073409",372.310392014611,-0.439030831243363,0.128566783922405,-3.41480760309238,0.000638270787728939,0.0982629412722937,"H2-Q6","110557"
"ENSMUSG00000040250",229.325528539994,-0.461928284997617,0.135802866986611,-3.40146195178015,0.000670264582128311,0.101960009886138,"Ints13","71177"
"ENSMUSG00000004043",185.014577241141,0.717804567490268,0.211733320323195,3.39013513033562,0.000698581795043983,0.102913784091941,"Stat5a","20850"
"ENSMUSG00000020437",28.8370194549497,0.904638227809361,0.266909537487172,3.38930649060392,0.000700696448270378,0.102913784091941,"Myo1g","246177"
"ENSMUSG00000050440",3154.31494189525,-0.990630711596824,0.291767035724712,-3.39527976193823,0.000685585070423514,0.102913784091941,"Hamp","84506"
"ENSMUSG00000082035",380.364905286134,-0.701713441158997,0.207434015114319,-3.38282726086306,0.000717437425242669,0.10300466763765,"Rpl17-ps8","102632403"
"ENSMUSG00000082536",24.3943275156734,-1.11148857558062,0.328271653679439,-3.38588045334551,0.000709502846766446,0.10300466763765,NA,NA
"ENSMUSG00000030278",68.2326320001358,2.49625559922529,0.739508740447506,3.37555929050237,0.000736658173486565,0.104589090453459,"Cidec","14311"
"ENSMUSG00000021457",102.475100548311,0.754398809498616,0.224485653044593,3.36056580572995,0.000777829987933435,0.108942371191165,"Syk","20963"
"ENSMUSG00000069170",54.7947909925519,1.50650142321702,0.448596930506581,3.35825174174909,0.000784371431334107,0.108942371191165,"Adgrv1","110789"
"ENSMUSG00000026377",237.721551157313,-0.36416840763856,0.108645565205335,-3.35189390335721,0.000802607707798393,0.109956795399547,"Nifk","67949"
"ENSMUSG00000059060",18.3360842746057,2.28460209839768,0.682024476798631,3.34973622812105,0.000808885488148182,0.109956795399547,"Rad51b","19363"
"ENSMUSG00000024063",132.474363619632,0.632868086088444,0.190711220134344,3.31846278180501,0.000905143839973539,0.119689732622875,"Lbh","77889"
"ENSMUSG00000032946",197.415276625254,0.54034216208298,0.162626195424251,3.32260224543385,0.000891819809350339,0.119689732622875,"Rasgrp2","19395"
"ENSMUSG00000050608",418.713458580202,-0.3751417770489,0.113277806675221,-3.31169703986652,0.000927319105467573,0.119689732622875,"Micos10","433771"
"ENSMUSG00000055675",27.9673203963585,2.35099745225138,0.70894557322811,3.31618891637387,0.000912541190533016,0.119689732622875,"Kbtbd11","74901"
"ENSMUSG00000079293",104.857754645758,1.43936081870332,0.434501199005411,3.31267398570607,0.000924086288693937,0.119689732622875,"Clec7a","56644"
"ENSMUSG00000003849",57.5443084182234,0.868601133896199,0.2632536240977,3.29948405030822,0.000968627316605255,0.123771198515819,"Nqo1","18104"
"ENSMUSG00000006445",241.722615404121,0.953195408128738,0.289842044747538,3.28867196944806,0.0010066126851739,0.12391610831555,"Epha2","13836"
"ENSMUSG00000024620",140.354203888562,0.73492345377117,0.223508014463753,3.28813020658082,0.00100855182851911,0.12391610831555,"Pdgfrb","18596"
"ENSMUSG00000049109",34.0256462436482,1.60812562587107,0.488534339609042,3.29173508490314,0.000995713580312851,0.12391610831555,"Themis","210757"
"ENSMUSG00000063193",21.472946748484,1.50804831748778,0.458366537139986,3.290048891652,0.00100169976059168,0.12391610831555,"Cd300lb","217304"
"ENSMUSG00000024987",100.679614622869,-2.13970716578169,0.653886565920337,-3.27229106285442,0.00106679689351369,0.129530932037538,"Cyp26a1","13082"
"ENSMUSG00000027962",169.330357241164,0.882002373610944,0.270615637786143,3.2592439255412,0.00111709576103028,0.129530932037538,"Vcam1","22329"
"ENSMUSG00000028086",186.566466797617,-1.27511436842285,0.39119790761989,-3.25951224069895,0.00111603964486609,0.129530932037538,"Fbxw7","50754"
"ENSMUSG00000030968",118.566373439327,-0.68110635748439,0.20875499155197,-3.2627069294045,0.00110353575466433,0.129530932037538,"Pdilt","71830"
"ENSMUSG00000045071",82.5398032782447,-0.730046432821473,0.223962029294778,-3.25968841736377,0.00111534669749322,0.129530932037538,"E130308A19Rik","230259"
"ENSMUSG00000062991",17.1756932666898,1.98524903925899,0.609877770444815,3.25515887849306,0.00113328947866606,0.129530932037538,"Nrg1","211323"
"ENSMUSG00000074342",12.6783738486399,1.36839338449888,0.419672522196265,3.26062182326756,0.00111168200858054,0.129530932037538,"I830077J02Rik","433638"
"ENSMUSG00000117822",27.7249627302075,-1.35947137540635,0.417702058333675,-3.2546437066402,0.0011353470330415,0.129530932037538,NA,NA
"ENSMUSG00000032314",3400.63673831946,-0.248682496727665,0.0766285264794158,-3.24529921366121,0.00117327272059339,0.132673263926924,"Etfa","110842"
"ENSMUSG00000043391",164.716206021458,0.504959380587261,0.156462673808991,3.22734725346515,0.00124943729192053,0.138828780140526,"2510009E07Rik","72190"
"ENSMUSG00000083863",82.4078426677416,-0.716965655359447,0.222145426628431,-3.22746079557456,0.00124894154312449,0.138828780140526,NA,NA
"ENSMUSG00000025232",406.60196755575,0.387010363173769,0.120553710546902,3.21027334138504,0.00132608804629092,0.146075457375047,"Hexa","15211"
"ENSMUSG00000000673",4550.75876518948,-0.442714322125048,0.138296458623485,-3.20119782192217,0.00136857538303173,0.149467147387858,"Haao","107766"
"ENSMUSG00000042041",154.699197541833,1.31058350863932,0.40972655269169,3.1986784845392,0.00138059043508192,0.149501564232854,"2010003K11Rik","69861"
"ENSMUSG00000005413",222.696587863935,0.639325711048385,0.200453396245857,3.18939824927809,0.00142569318866461,0.149829921092275,"Hmox1","15368"
"ENSMUSG00000022025",41.2874580461971,-1.01910742883558,0.320334019585971,-3.18138994463582,0.00146570199847663,0.149829921092275,"Cnmd","16840"
"ENSMUSG00000026798",46.7756010041077,0.783385042937572,0.245825160744196,3.186756964039,0.00143877617729839,0.149829921092275,"Coq4","227683"
"ENSMUSG00000046157",30.8372809928915,1.00149900841436,0.314653325768011,3.18286484329979,0.00145825667091411,0.149829921092275,"Tmem229b","268567"
"ENSMUSG00000056917",123.820973262925,0.717612255214986,0.225457973992684,3.18290918039684,0.00145803339667364,0.149829921092275,"Sipa1","20469"
"ENSMUSG00000083773",21.8608491308734,2.03640845806705,0.638086080807933,3.1914321896641,0.00141569338098646,0.149829921092275,NA,NA
"ENSMUSG00000090213",185.566335190604,0.491974995098634,0.15450238233577,3.1842550753001,0.00145127066987815,0.149829921092275,"Tmem189","407243"
"ENSMUSG00000028664",15.3029812456288,2.27138861655745,0.714667854964103,3.17824371248871,0.00148170147086163,0.150263344402143,"Ephb2","13844"
"ENSMUSG00000026383",515.923069078746,-0.438537373130396,0.138300454954727,-3.17090332981156,0.00151965705976224,0.150596338737563,"Epb41l5","226352"
"ENSMUSG00000042249",76.5299081618601,0.942223977684131,0.297064665530176,3.17178071650672,0.00151507361132534,0.150596338737563,"Grk3","320129"
"ENSMUSG00000067071",462.735786573996,-0.616450626670683,0.194416544999315,-3.17077246009518,0.00152034181383202,0.150596338737563,"Hes6","55927"
"ENSMUSG00000068040",606.502783504523,0.319602720055051,0.101089111821483,3.16159390755602,0.00156908215972644,0.154228706438342,"Tm9sf4","99237"
"ENSMUSG00000004207",5320.02706173563,0.281582957465917,0.0893181510704779,3.15258381517246,0.00161832355041637,0.157854491047484,"Psap","19156"
"ENSMUSG00000018459",234.212789985482,0.770809793700837,0.245022531287736,3.14587311481022,0.00165591828557957,0.158762986216017,"Slc13a3","114644"
"ENSMUSG00000018995",245.645300279278,-0.647483553234102,0.205923703740838,-3.14428859559064,0.00166491157872486,0.158762986216017,"Nars2","244141"
"ENSMUSG00000034312",528.020196922977,0.544150687371367,0.172833615042338,3.14840771708715,0.0016416254751596,0.158762986216017,"Iqsec1","232227"
"ENSMUSG00000045672",574.393570442045,-0.685328130120226,0.218356949092525,-3.13856798681423,0.00169775545766304,0.160695698059395,"Col27a1","373864"
"ENSMUSG00000030304",626.044172776406,-0.363805183602788,0.116046547592974,-3.13499359652484,0.00171857862909103,0.161470571489156,"Ergic2","67456"
"ENSMUSG00000004677",400.15057765197,0.663499580984937,0.211939734421956,3.13060494670602,0.00174446656288058,0.162706523653197,"Myo9b","17925"
"ENSMUSG00000029104",470.648768122902,0.442105611356993,0.141528031243926,3.12380245433512,0.00178530274199594,0.164524918637921,"Htt","15194"
"ENSMUSG00000044734",59.3156249709908,-1.51446942356014,0.484928740415914,-3.12307623231654,0.00178971385902888,0.164524918637921,"Serpinb1a","66222"
"ENSMUSG00000071714",32.3109471868496,1.52801909899102,0.490017469074254,3.11829515359477,0.00181900540225836,0.166023221643267,"Csf2rb2","12984"
"ENSMUSG00000019055",567.214570220416,0.28800569518734,0.0924483628452102,3.11531417456855,0.00183749084003261,0.166520978396714,"Plod1","18822"
"ENSMUSG00000040420",11.840359009208,1.54346423564844,0.496852273994922,3.10648519979243,0.0018932578558327,0.170366541421339,"Cdh18","320865"
"ENSMUSG00000071177",37228.5380517122,-0.434841578158314,0.140368062352772,-3.09786692834353,0.00194918931424873,0.174173014387904,"Serpina1d","20703"
"ENSMUSG00000048897",182.51443864235,0.876925849773991,0.283487915018152,3.09334473646907,0.00197914084127476,0.17441008048144,"Zfp710","209225"
"ENSMUSG00000056529",25.2356706733717,1.16166861651785,0.375508968494735,3.0935842123146,0.00197754420354589,0.17441008048144,"Ptafr","19204"
"ENSMUSG00000001473",54.6468989731347,1.0305502065267,0.334996614435011,3.07630036281046,0.00209586599808398,0.175423053395209,"Tubb6","67951"
"ENSMUSG00000010307",109.354986987609,1.03928562216568,0.336978337108288,3.08413184979217,0.00204147099002037,0.175423053395209,"Tmem86a","67893"
"ENSMUSG00000020120",65.1127302266993,0.883740878557272,0.287700895078478,3.07173489438122,0.0021281864493543,0.175423053395209,"Plek","56193"
"ENSMUSG00000021036",328.792087565681,0.441683152008018,0.143392431446555,3.08024034150395,0.00206833615708482,0.175423053395209,"Sptlc2","20773"
"ENSMUSG00000024391",1656.62785997739,-0.455561412340028,0.148398498499472,-3.06985189841156,0.00214164942320024,0.175423053395209,"Apom","55938"
"ENSMUSG00000025351",59.0151784002011,1.3502694797289,0.439314302599882,3.0735841554394,0.00211504024621333,0.175423053395209,"Cd63","12512"
"ENSMUSG00000026489",4922.89797295603,-0.504662219193646,0.164361667856559,-3.07043744307871,0.00213745457527806,0.175423053395209,"Coq8a","67426"
"ENSMUSG00000027397",392.640234274899,0.658627876039336,0.214499385748435,3.07053502153976,0.0021367562549911,0.175423053395209,"Slc20a1","20515"
"ENSMUSG00000029314",51.7889554389719,0.934328388313126,0.302731622868256,3.08632570149347,0.00202646715101017,0.175423053395209,"Gpat3","231510"
"ENSMUSG00000035778",54.9480791276178,0.934001240512776,0.30272103891266,3.08535291721912,0.00203310753112158,0.175423053395209,"Ggta1","14594"
"ENSMUSG00000048833",794.647181560482,0.27233330971389,0.0884260226307257,3.07978694067442,0.00207148723085145,0.175423053395209,"Slc39a9","328133"
"ENSMUSG00000025586",40.5786109378411,0.946625396497417,0.309102517752023,3.06249655739409,0.00219499000282128,0.175807796739767,"Cpeb1","12877"
"ENSMUSG00000026107",181.657740473214,0.630426630173047,0.20566312217586,3.06533628150397,0.00217425378685961,0.175807796739767,"Nabp1","109019"
"ENSMUSG00000057103",1638.7794616077,-0.521838952522288,0.170378439702412,-3.06282269889164,0.00219259927460072,0.175807796739767,"Nat8f1","66116"
"ENSMUSG00000078813",101.527254092963,-0.490636447413425,0.160253538965874,-3.06162628656773,0.00220138108298347,0.175807796739767,"Leng1","69757"
"ENSMUSG00000042985",17.4521391993117,-1.53878812779795,0.503293487281947,-3.05743699587336,0.00223238565080153,0.177176545626969,"Upk3b","100647"
"ENSMUSG00000020604",374.167864154356,0.707344977138673,0.233100247779043,3.03450976083547,0.00240926959198559,0.178374162657517,"Arsg","74008"
"ENSMUSG00000022994",427.139152026434,0.633199000821104,0.208715194624774,3.03379445832616,0.00241498905460561,0.178374162657517,"Adcy6","11512"
"ENSMUSG00000024754",297.508290646966,0.394451903266018,0.129530150363544,3.04525164341226,0.00232485700164117,0.178374162657517,"Cemip2","83921"
"ENSMUSG00000030869",703.524924116084,-0.368270565800827,0.121154192364118,-3.03968487276133,0.00236825803048644,0.178374162657517,"Ndufab1","70316"
"ENSMUSG00000031709",41.2559966462574,0.887131423255792,0.291969243395731,3.03844135408943,0.00237805386409254,0.178374162657517,"Tbc1d9","71310"
"ENSMUSG00000037902",283.785137730456,0.911309281769394,0.299555403970718,3.04220611509474,0.00234851020996904,0.178374162657517,"Sirpa","19261"
"ENSMUSG00000039910",311.9802573775,-0.413171451798367,0.135954597226521,-3.03903994588694,0.00237333382871942,0.178374162657517,"Cited2","17684"
"ENSMUSG00000056148",838.49274490692,0.74357364849736,0.244349069008157,3.04307952355054,0.00234170441419195,0.178374162657517,"Rdh9","103142"
"ENSMUSG00000058013",289.87185694602,0.519509279297323,0.17078599207454,3.04187289008213,0.00235111154423661,0.178374162657517,"Sept11","52398"
"ENSMUSG00000062866",142.56143927664,0.478087902620573,0.156770443122085,3.04960484323095,0.00229142638367391,0.178374162657517,"Phactr2","215789"
"ENSMUSG00000073555",1740.22986621451,-0.356854950003477,0.117243059878901,-3.04371917938741,0.00233673153364681,0.178374162657517,"Gm4951","240327"
"ENSMUSG00000079015",75555.8406227106,-0.480635022585521,0.158269919001893,-3.03680589221614,0.0023909937110385,0.178374162657517,"Serpina1c","20702"
"ENSMUSG00000000631",1147.7117559728,0.506632389017773,0.167979951570752,3.01602890273714,0.0025610884626241,0.185690587202436,"Myo18a","360013"
"ENSMUSG00000023913",60.7511040733349,0.80845087665727,0.267768784572891,3.01921255663464,0.00253432655612482,0.185690587202436,"Pla2g7","27226"
"ENSMUSG00000038608",121.820157928458,0.548562921815599,0.181791290406252,3.0175423728481,0.00254833411749095,0.185690587202436,"Dock10","210293"
"ENSMUSG00000074639",705.955452676435,-0.797400166723333,0.264502310493601,-3.01471909729357,0.00257217357448984,0.185690587202436,"Rdh16f2","216454"
"ENSMUSG00000038178",228.218733762985,0.674925550915395,0.224335811205218,3.00855020555763,0.0026249742659153,0.188437759381268,"Slc43a2","215113"
"ENSMUSG00000041698",5603.60771345364,-0.560676426575274,0.186507743424314,-3.00618310146892,0.00264549644103311,0.188850019684476,"Slco1a1","28248"
"ENSMUSG00000014773",47.7154434509303,1.08304069467266,0.361078052316476,2.99946420926023,0.00270454896853185,0.189883113845604,"Dll1","13388"
"ENSMUSG00000042997",278.410275043055,0.445093353389601,0.148377819724202,2.9997297049985,0.00270219284780432,0.189883113845604,"Nhlrc3","212114"
"ENSMUSG00000059323",15.8681269633402,1.86893134657594,0.622503888384257,3.00228059848245,0.0026796505415816,0.189883113845604,"Tonsl","72749"
"ENSMUSG00000040152",24.6615404009596,1.22908857207873,0.410388806613739,2.99493688002938,0.00274501639572473,0.190629453829188,"Thbs1","21825"
"ENSMUSG00000047492",761.966651897721,0.663006017170597,0.221284628500914,2.99616842643843,0.00273395382720797,0.190629453829188,"Inhbe","16326"
"ENSMUSG00000023067",81.3155222277476,1.232490780944,0.411779719131218,2.99308276654406,0.00276174841712326,0.190754709589195,"Cdkn1a","12575"
"ENSMUSG00000019796",21.4109899332451,0.921632272782781,0.30809792226701,2.99136153207829,0.00277736463464151,0.190801963986286,"Lrp11","237253"
"ENSMUSG00000025936",152.503716655201,-1.05183239859522,0.352857149162325,-2.98090148121484,0.00287401235821528,0.193284894280394,"Gm4956","241041"
